Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
70,0.19,1.57,1.59,1.57,battery
71,0.19,1.57,1.59,1.57,battery
72,0.2,1.57,1.59,1.57,battery
73,0.19,1.57,1.59,1.57,battery
74,0.19,1.57,1.59,1.57,battery
75,0.19,1.57,1.59,1.57,battery
76,0.19,1.56,1.59,1.57,battery
77,0.2,1.57,1.59,1.57,battery
78,0.19,1.57,1.59,1.57,battery
79,0.19,1.57,1.6,1.57,battery
80,0.19,1.57,1.6,1.57,battery
81,0.19,1.57,1.59,1.57,battery
82,0.19,1.56,1.59,1.57,battery
83,0.19,1.57,1.6,1.57,battery
84,0.19,1.57,1.6,1.57,battery
85,0.19,1.56,1.59,1.57,battery
86,0.19,1.57,1.59,1.57,battery
87,0.19,1.57,1.6,1.57,battery
88,0.19,1.57,1.6,1.57,battery
89,0.19,1.56,1.59,1.57,battery
90,0.19,1.56,1.59,1.57,battery
91,0.2,1.57,1.6,1.57,battery
92,0.19,1.56,1.6,1.58,battery
93,0.19,1.57,1.6,1.57,battery
94,0.19,1.56,1.59,1.57,battery
95,0.19,1.57,1.6,1.58,battery
96,0.19,1.56,1.59,1.58,battery
97,0.19,1.56,1.6,1.57,battery
98,0.2,1.56,1.6,1.57,battery
99,0.2,1.56,1.59,1.57,battery
100,0.19,1.56,1.6,1.57,battery
101,0.19,1.56,1.6,1.58,battery
102,0.19,1.56,1.6,1.57,battery
103,0.19,1.56,1.6,1.57,battery
104,0.19,1.57,1.6,1.58,battery
105,0.19,1.57,1.6,1.58,battery
106,0.19,1.57,1.6,1.58,battery
107,0.19,1.56,1.59,1.58,battery
108,0.19,1.56,1.6,1.58,battery
109,0.19,1.56,1.6,1.57,battery
110,0.19,1.56,1.6,1.58,battery
111,0.19,1.56,1.6,1.58,battery
112,0.2,1.56,1.59,1.57,battery
113,0.19,1.56,1.6,1.58,battery
114,0.19,1.56,1.6,1.58,battery
115,0.19,1.57,1.6,1.57,battery
116,0.19,1.56,1.6,1.57,battery
117,0.19,1.56,1.6,1.58,battery
118,0.19,1.56,1.6,1.57,battery
119,0.19,1.57,1.6,1.58,battery
120,0.19,1.56,1.6,1.58,battery
121,0.19,1.56,1.6,1.58,battery
122,0.19,1.56,1.6,1.58,battery
123,0.19,1.56,1.6,1.58,battery
124,0.19,1.56,1.6,1.56,battery
125,0.19,1.56,1.6,1.57,battery
126,0.19,1.56,1.6,1.57,battery
127,0.19,1.56,1.6,1.58,battery
128,0.19,1.56,1.6,1.58,battery
129,0.19,1.56,1.6,1.57,battery
130,0.19,1.56,1.6,1.58,battery
131,0.19,1.56,1.6,1.57,battery
132,0.19,1.56,1.6,1.58,battery
133,0.19,1.56,1.6,1.58,battery
134,0.19,1.56,1.6,1.58,battery
135,0.19,1.56,1.6,1.58,battery
136,0.19,1.56,1.6,1.58,battery
137,0.19,1.56,1.6,1.57,battery
138,0.19,1.56,1.6,1.57,battery
139,0.19,1.56,1.6,1.58,battery
140,0.19,1.57,1.6,1.58,battery
141,0.19,1.56,1.6,1.57,battery
142,0.19,1.56,1.6,1.58,battery
143,0.19,1.56,1.6,1.58,battery
144,0.19,1.56,1.6,1.58,battery
145,0.19,1.56,1.6,1.58,battery
146,0.19,1.56,1.6,1.58,battery
147,0.19,1.56,1.6,1.58,battery
148,0.19,1.56,1.6,1.58,battery
149,0.19,1.57,1.6,1.58,battery
0,0.0,0.0,1.8,1.77,battery
1,0.0,0.0,1.81,1.77,battery
2,0.0,0.0,1.8,1.77,battery
3,0.0,0.0,1.8,1.78,battery
4,0.0,0.0,1.8,1.77,battery
5,0.0,0.0,1.8,1.78,battery
6,0.0,0.0,1.8,1.78,battery
7,0.0,0.0,1.81,1.77,battery
8,0.0,0.0,1.8,1.78,battery
9,0.0,0.0,1.81,1.77,battery
10,0.0,0.0,1.7,1.69,battery
11,0.0,0.0,1.56,1.57,battery
12,0.01,0.26,1.52,1.55,battery
13,0.16,0.74,1.54,1.55,battery
14,0.18,1.17,1.56,1.56,battery
15,0.15,1.44,1.56,1.56,battery
16,0.16,1.57,1.57,1.56,battery
17,0.13,1.64,1.57,1.56,battery
18,0.13,1.68,1.57,1.56,battery
19,0.13,1.71,1.57,1.56,battery
20,0.13,1.73,1.57,1.57,battery
21,0.13,1.74,1.57,1.56,battery
22,0.13,1.75,1.58,1.57,battery
23,0.13,1.75,1.58,1.57,battery
24,0.13,1.76,1.58,1.57,battery
25,0.13,1.76,1.58,1.57,battery
26,0.13,1.76,1.58,1.57,battery
27,0.13,1.76,1.58,1.57,battery
28,0.13,1.77,1.58,1.57,battery
29,0.13,1.76,1.58,1.57,battery
30,0.13,1.77,1.58,1.57,battery
31,0.13,1.77,1.58,1.57,battery
32,0.13,1.77,1.58,1.57,battery
33,0.13,1.77,1.59,1.57,battery
34,0.13,1.77,1.58,1.58,battery
35,0.13,1.77,1.59,1.57,battery
36,0.13,1.78,1.58,1.57,battery
37,0.13,1.77,1.59,1.57,battery
38,0.13,1.77,1.59,1.57,battery
39,0.13,1.77,1.59,1.57,battery
40,0.13,1.77,1.59,1.57,battery
41,0.13,1.78,1.59,1.57,battery
42,0.13,1.78,1.58,1.57,battery
43,0.13,1.79,1.59,1.58,battery
44,0.13,1.78,1.59,1.57,battery
45,0.13,1.79,1.59,1.57,battery
46,0.13,1.79,1.59,1.57,battery
47,0.13,1.78,1.59,1.58,battery
48,0.13,1.79,1.58,1.57,battery
49,0.13,1.79,1.59,1.57,battery
50,0.13,1.79,1.59,1.57,battery
51,0.13,1.78,1.59,1.57,battery
52,0.13,1.78,1.59,1.57,battery
53,0.12,1.79,1.59,1.57,battery
54,0.13,1.79,1.59,1.57,battery
55,0.14,1.78,1.59,1.58,battery
56,0.13,1.79,1.59,1.57,battery
57,0.13,1.78,1.59,1.58,battery
58,0.13,1.78,1.59,1.58,battery
59,0.13,1.79,1.59,1.58,battery
60,0.13,1.78,1.59,1.58,battery
61,0.13,1.78,1.59,1.57,battery
62,0.13,1.79,1.59,1.58,battery
63,0.13,1.79,1.6,1.58,battery
64,0.13,1.79,1.59,1.58,battery
65,0.13,1.79,1.59,1.58,battery
66,0.13,1.79,1.59,1.57,battery
67,0.13,1.79,1.59,1.58,battery
68,0.13,1.79,1.59,1.58,battery
69,0.13,1.79,1.59,1.58,battery
70,0.13,1.79,1.59,1.58,battery
71,0.13,1.79,1.59,1.58,battery
72,0.13,1.79,1.59,1.58,battery
73,0.13,1.79,1.59,1.58,battery
74,0.13,1.78,1.59,1.58,battery
75,0.13,1.79,1.59,1.58,battery
76,0.13,1.78,1.59,1.58,battery
77,0.13,1.78,1.59,1.58,battery
