Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
106,0.2,0.73,1.56,1.57,ethernet_adapter
107,0.21,0.72,1.56,1.57,ethernet_adapter
108,0.21,0.73,1.56,1.58,ethernet_adapter
109,0.21,0.73,1.56,1.57,ethernet_adapter
110,0.2,0.73,1.56,1.58,ethernet_adapter
111,0.21,0.73,1.56,1.57,ethernet_adapter
112,0.19,0.73,1.56,1.58,ethernet_adapter
113,0.21,0.73,1.56,1.58,ethernet_adapter
114,0.21,0.73,1.56,1.57,ethernet_adapter
115,0.21,0.73,1.56,1.57,ethernet_adapter
116,0.2,0.73,1.56,1.57,ethernet_adapter
117,0.21,0.73,1.56,1.57,ethernet_adapter
118,0.2,0.73,1.56,1.58,ethernet_adapter
119,0.2,0.73,1.56,1.58,ethernet_adapter
120,0.21,0.73,1.56,1.58,ethernet_adapter
121,0.2,0.73,1.56,1.57,ethernet_adapter
122,0.21,0.73,1.55,1.57,ethernet_adapter
123,0.2,0.73,1.56,1.58,ethernet_adapter
124,0.21,0.73,1.56,1.58,ethernet_adapter
125,0.2,0.73,1.56,1.57,ethernet_adapter
126,0.21,0.71,1.56,1.58,ethernet_adapter
127,0.21,0.71,1.56,1.57,ethernet_adapter
128,0.2,0.71,1.56,1.58,ethernet_adapter
129,0.2,0.71,1.56,1.58,ethernet_adapter
130,0.21,0.71,1.56,1.58,ethernet_adapter
131,0.2,0.71,1.56,1.58,ethernet_adapter
132,0.2,0.71,1.56,1.57,ethernet_adapter
133,0.21,0.71,1.56,1.57,ethernet_adapter
134,0.2,0.71,1.56,1.57,ethernet_adapter
135,0.21,0.71,1.56,1.57,ethernet_adapter
136,0.2,0.71,1.56,1.58,ethernet_adapter
137,0.2,0.71,1.56,1.57,ethernet_adapter
138,0.2,0.71,1.56,1.57,ethernet_adapter
139,0.2,0.71,1.56,1.57,ethernet_adapter
140,0.2,0.71,1.56,1.58,ethernet_adapter
141,0.2,0.72,1.56,1.58,ethernet_adapter
142,0.2,0.73,1.56,1.58,ethernet_adapter
143,0.21,0.72,1.56,1.58,ethernet_adapter
144,0.2,0.73,1.56,1.58,ethernet_adapter
145,0.2,0.72,1.56,1.57,ethernet_adapter
146,0.2,0.72,1.56,1.58,ethernet_adapter
147,0.2,0.73,1.56,1.58,ethernet_adapter
148,0.21,0.72,1.56,1.57,ethernet_adapter
149,0.2,0.72,1.56,1.58,ethernet_adapter
150,0.2,0.72,1.57,1.57,ethernet_adapter
1,0.0,0.0,1.79,1.78,ethernet_adapter
2,0.0,0.0,1.79,1.78,ethernet_adapter
3,0.0,0.0,1.79,1.78,ethernet_adapter
4,0.0,0.0,1.8,1.78,ethernet_adapter
5,0.0,0.0,1.79,1.78,ethernet_adapter
6,0.0,0.0,1.8,1.78,ethernet_adapter
7,0.0,0.0,1.8,1.78,ethernet_adapter
8,0.0,0.0,1.8,1.78,ethernet_adapter
9,0.0,0.0,1.8,1.78,ethernet_adapter
10,0.0,0.0,1.8,1.78,ethernet_adapter
11,0.0,0.0,1.72,1.7,ethernet_adapter
12,0.0,0.0,1.58,1.6,ethernet_adapter
13,0.0,0.0,1.53,1.55,ethernet_adapter
14,0.0,0.0,1.52,1.54,ethernet_adapter
15,0.22,0.44,1.52,1.56,ethernet_adapter
16,0.21,0.64,1.53,1.55,ethernet_adapter
17,0.18,0.65,1.54,1.55,ethernet_adapter
18,0.12,0.66,1.54,1.55,ethernet_adapter
19,0.15,0.66,1.54,1.55,ethernet_adapter
20,0.17,0.66,1.54,1.56,ethernet_adapter
