Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
16,3.38,3.28,1.62,1.57,screwdriver
17,3.57,3.51,1.62,1.57,screwdriver
18,3.68,3.62,1.62,1.57,screwdriver
19,3.74,3.7,1.62,1.57,screwdriver
20,3.79,3.77,1.62,1.57,screwdriver
21,3.84,3.83,1.62,1.57,screwdriver
22,3.88,3.88,1.63,1.57,screwdriver
23,3.89,3.9,1.62,1.57,screwdriver
24,3.89,3.92,1.62,1.57,screwdriver
25,3.89,3.93,1.62,1.57,screwdriver
26,3.89,3.94,1.62,1.57,screwdriver
27,3.89,3.95,1.62,1.57,screwdriver
28,3.9,3.96,1.62,1.57,screwdriver
29,3.9,3.96,1.63,1.57,screwdriver
30,3.9,3.97,1.63,1.58,screwdriver
31,3.89,3.97,1.63,1.57,screwdriver
32,3.89,3.98,1.63,1.57,screwdriver
33,3.89,3.97,1.62,1.57,screwdriver
34,3.9,3.98,1.63,1.57,screwdriver
35,3.9,3.98,1.63,1.57,screwdriver
36,3.91,3.99,1.63,1.57,screwdriver
37,3.9,3.99,1.63,1.57,screwdriver
38,3.91,3.99,1.63,1.57,screwdriver
39,3.91,3.99,1.63,1.58,screwdriver
40,3.9,3.99,1.63,1.58,screwdriver
41,3.89,3.99,1.63,1.58,screwdriver
42,3.89,4.0,1.63,1.57,screwdriver
43,3.88,3.99,1.63,1.57,screwdriver
44,3.88,3.99,1.63,1.57,screwdriver
45,3.89,4.0,1.63,1.57,screwdriver
46,3.88,3.99,1.63,1.58,screwdriver
47,3.87,3.99,1.63,1.57,screwdriver
48,3.87,4.0,1.63,1.57,screwdriver
49,3.88,3.99,1.63,1.58,screwdriver
50,3.87,3.99,1.63,1.58,screwdriver
51,3.88,3.99,1.63,1.58,screwdriver
52,3.87,3.99,1.63,1.58,screwdriver
53,3.87,3.99,1.63,1.58,screwdriver
54,3.88,4.0,1.64,1.58,screwdriver
55,3.88,4.0,1.63,1.57,screwdriver
56,3.87,3.99,1.63,1.57,screwdriver
57,3.88,4.0,1.63,1.57,screwdriver
58,3.88,4.0,1.64,1.57,screwdriver
59,3.88,4.0,1.64,1.58,screwdriver
60,3.88,4.0,1.64,1.58,screwdriver
61,3.88,3.99,1.64,1.57,screwdriver
62,3.88,3.99,1.63,1.58,screwdriver
63,3.88,3.99,1.63,1.58,screwdriver
64,3.88,3.99,1.63,1.58,screwdriver
65,3.88,3.99,1.63,1.58,screwdriver
66,3.88,3.99,1.63,1.58,screwdriver
67,3.88,3.99,1.63,1.58,screwdriver
68,3.88,4.0,1.64,1.57,screwdriver
69,3.87,3.99,1.64,1.58,screwdriver
70,3.87,4.0,1.64,1.58,screwdriver
71,3.88,4.0,1.64,1.57,screwdriver
72,3.88,3.99,1.63,1.58,screwdriver
73,3.88,4.0,1.64,1.58,screwdriver
74,3.88,4.0,1.64,1.57,screwdriver
75,3.89,4.0,1.63,1.58,screwdriver
76,3.88,3.99,1.63,1.58,screwdriver
77,3.89,4.0,1.64,1.58,screwdriver
78,3.89,4.0,1.63,1.58,screwdriver
79,3.89,4.0,1.63,1.58,screwdriver
80,3.89,4.0,1.63,1.58,screwdriver
81,3.89,4.0,1.64,1.57,screwdriver
82,3.89,4.01,1.64,1.58,screwdriver
83,3.89,4.0,1.64,1.58,screwdriver
84,3.89,4.01,1.64,1.58,screwdriver
85,3.89,4.0,1.63,1.58,screwdriver
86,3.9,4.01,1.64,1.57,screwdriver
87,3.89,4.0,1.64,1.57,screwdriver
88,3.89,4.0,1.64,1.58,screwdriver
89,3.89,4.0,1.64,1.58,screwdriver
90,3.89,4.0,1.64,1.58,screwdriver
91,3.9,4.0,1.63,1.58,screwdriver
92,3.9,4.0,1.64,1.58,screwdriver
93,3.9,4.0,1.64,1.58,screwdriver
94,3.9,4.01,1.64,1.58,screwdriver
95,3.9,4.0,1.64,1.58,screwdriver
96,3.9,4.0,1.64,1.58,screwdriver
97,3.9,4.01,1.64,1.57,screwdriver
98,3.9,4.0,1.63,1.58,screwdriver
99,3.9,4.0,1.64,1.58,screwdriver
100,3.9,4.01,1.64,1.57,screwdriver
101,3.9,4.0,1.64,1.57,screwdriver
102,3.9,4.0,1.64,1.58,screwdriver
103,3.91,4.0,1.64,1.58,screwdriver
104,3.9,4.0,1.63,1.58,screwdriver
105,3.9,4.0,1.64,1.58,screwdriver
106,3.9,4.01,1.64,1.58,screwdriver
